brand,file_urls,model,product,product_lang,product_parent,source,thumb,type,url
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_ae720a3e-49a2-4ecd-9b71-41dc53d248b6,CV790205,Isothermic covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_64c3c56f-ee3e-4079-bcf3-1f8b1a27180b,Instruction manual,https://www.grepool.com/en/isothermic-covers/cover-for-square-pools-1/for-wooden-pool-carra-305-x-305-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_8ed71b09-93ce-497d-93a4-93e1f6dc1c5d,CVKPCOR28,Isothermic covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_3be6c5ad-478e-43a3-8ddc-255cdcf88c14,Technical data,https://www.grepool.com/en/isothermic-covers/cover-for-square-pools-1/275-x-275-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_b7ad9b17-344b-48f4-b201-645d485b32fd,CV790000,Isothermic covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_fabecbae-97d8-4fff-9865-3fd49cb63d0b,Instruction manual,https://www.grepool.com/en/isothermic-covers/cover-for-square-pools-1/for-wooden-pool-city-195-x-195-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_1d1412c0-e650-47bc-8222-3e3b23cb33c9,621535,Rollers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4dfe0d66-c65d-4696-85b7-5bdee57d0c39,Instruction manual,https://www.grepool.com/en/rollers/rollers/between-244-y-632-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_a31dd081-b2ed-4522-83e3-04274de55876,40135,Rollers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_021b1781-bcde-4b13-94e8-5984035643ab,Instruction manual,https://www.grepool.com/en/rollers/rollers/maximum-of-650-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_94e4595b-40bc-4156-8bc0-e35daf384082,90171,Rollers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_c86535d4-d6f4-448d-944b-298d8367e084,Instruction manual,https://www.grepool.com/en/rollers/rollers/roller-maximum-550-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_e513a0f4-6342-4d99-b241-93723fee2deb,CRP58,Rollers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_9ba74778-c34f-45e0-a865-7b626735d61e,Instruction manual,https://www.grepool.com/en/rollers/rollers/maximum-of-580-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_3ac2420f-4524-4095-a40f-711a569a7392,90172,Rollers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_82e95f32-c835-4107-8ff2-81cf318d00cf,Instruction manual,https://www.grepool.com/en/rollers/rollers/maximum-of-550-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_193da6fc-b889-4bc5-bc46-25dfed457b53,SCR55,Rollers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_ad233d32-192c-42d0-af80-028aa3d8a528,Instruction manual,https://www.grepool.com/en/rollers/rollers/solar-cover-roller-for-inground-pool-maximo-550-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_6f8d12f0-3b02-4045-bdae-14c767c3696c,CIPR651,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_e83aa027-e8c2-4844-a3a1-75ac92a31bc5,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-steel-pool-o730-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_d172d421-cd8f-4dff-8b5b-b2c70c8afa3e,CIPR551,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_7bbf095b-86af-45c3-b58d-d32966108d61,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-steel-pool-o640-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_f79089fc-6143-421e-9bd0-5800d267ba81,784801,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_a3249563-d7ad-464f-bcc9-b25c6eac6935,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-wooden-pool-violette-o551-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_30fd09e6-9310-4350-beca-968d57b91318,CIPR451P,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_7bbf095b-86af-45c3-b58d-d32966108d61,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-steel-pool-o540-cm-premium
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_eb03692d-f2a9-42d2-91a7-21a73f9d487f,CIPR451,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_7bbf095b-86af-45c3-b58d-d32966108d61,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-steel-pool-o540-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_b30fafe5-0bd4-47d0-bd64-8bd9b223a2ce,CIKPCO41,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_b171170f-9931-4a5f-b62b-5500a7f4aa2b,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-composite-pools-o460-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_bae3d505-763e-48f9-9d5d-4daa93d6c289,779525,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_53055083-2bda-4f63-9a3e-a54d8f5e64fd,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-wooden-pool-vanille-o452-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_6ba76bfb-5cc7-4766-8cb1-db77bfa56615,CIPR351P,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_7bbf095b-86af-45c3-b58d-d32966108d61,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-oval-steel-pool-o440-cm-premium
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_e9ac6dd0-d337-4d37-9cdc-66100fae5763,CIPR401,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_7bbf095b-86af-45c3-b58d-d32966108d61,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-oval-steel-pool-o480-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_af46c863-2805-45ca-9a8f-801993f41b81,CIPR351,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_7bbf095b-86af-45c3-b58d-d32966108d61,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-steel-pool-o440-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_cebc03e3-55b9-4979-8826-1617947e9869,CIKPCOR28,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_b6ab3386-e172-4efb-b6cd-64417e27c2f3,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-square-pools/for-composite-pools-376-x-376-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_9e2c32e4-e721-4dd3-9823-e8dc3d9129bc,787058,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_68d3dd4b-7d13-413a-86a0-2205472dc328,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-wooden-pool-lili-o335-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_e4085ae3-7987-4298-8164-c8905bc08a75,CIPR241,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_7bbf095b-86af-45c3-b58d-d32966108d61,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-steel-pool-o330-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_85011308-f442-4818-9abc-8c8acf5cd808,CI790210,Winter covers,en,Covers,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_68a9de49-d090-49fe-afc3-0642f0a91319,Instruction manual,https://www.grepool.com/en/winter-covers/cover-for-round-pools/for-wooden-pool-ananas-o468-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_71f501e9-ea40-4f6a-8c4b-ab6fef3b8f4f,76053,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_26efefa8-daf6-4f6a-a510-bfb597febf6b,Technical data,https://www.grepool.com/en/chemical/treatment-for-above-ground-pools/treatment-kit-for-pools-from-0-to-5m3
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f86d897-2bdb-43b2-a3ce-3d24c0f5fd75,76048,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_52032b47-043b-4db1-82e8-d7fa28b783aa,Technical data,https://www.grepool.com/en/chemical/cleaning/anti-lime-5-liters
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_388ea3b4-70ad-464f-b43b-7236e2270f35,76049,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_0c1a92ec-b9aa-4542-8ad3-9e0b4e6f15c3,Technical data,https://www.grepool.com/en/chemical/cleaning/anti-lime-1-liter
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_43766710-57d4-481e-b2bd-194b2fc94e05,76047,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_a633343d-7eb8-4e0e-bb53-1225bc704221,Technical data,https://www.grepool.com/en/chemical/cleaning/waterline-cleaner-1-liter
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_e09b15b7-08f8-4ef5-9b0a-0caa24155079,76046,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_2593fb9c-e727-42fd-8aad-59ed5881b385,Technical data,https://www.grepool.com/en/chemical/cleaning/surface-descaler-1-liter
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_be169ed6-a9d1-457e-a056-a81da086a249,76002,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_3c988ef0-9ff3-4524-832f-a3c66ef36639,Technical data,https://www.grepool.com/en/chemical/ph-control/ph-reduce-granulated-5-kg
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_adc07ad5-de46-44ab-bee4-501fdfa04275,76019,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_fc0964e1-66ed-42a0-a140-5a50796e1cd3,Technical data,https://www.grepool.com/en/chemical/ph-control/ph-reduce-granulated-1-5-kg
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_5679aef8-bd49-4b64-9362-006c597c66b1,76018,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_eaae8bf5-6e29-4c09-a8ef-8e71e1040b87,Technical data,https://www.grepool.com/en/chemical/ph-control/ph-increase-granulated-1-kg
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_e7569540-e87f-4b1a-abe2-c4f45f0abe01,76001,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_3c5330a7-1a2f-474f-996a-6195ead0c433,Technical data,https://www.grepool.com/en/chemical/ph-control/ph-increase-granulated-5-kg
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_c51ea05a-94cb-4df2-8d49-a892ddc3d332,76071,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_239f82d8-fb89-4b81-b9d7-0d3b7ecd3ed5,Technical data,https://www.grepool.com/en/chemical/anti-algae/liquid-3-liters
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_9b553c08-85cd-4857-a542-8d7fe2e14923,76056,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_e99011a1-80a5-40a0-b998-206d21fbdb14,Technical data,https://www.grepool.com/en/chemical/anti-algae/box-48-units-antialgae-5-liters
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_3a43ce2c-5098-4556-ab41-145b2ef9cd40,76042,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_9a373147-cb09-4d37-999d-a972aa577310,Technical data,https://www.grepool.com/en/chemical/anti-algae/extra-liquid-5-liters
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_0218eec9-206f-496c-af03-c85d4e9576be,76041,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_04257d70-59e4-42f6-bae6-43b41fa8f9b6,Technical data,https://www.grepool.com/en/chemical/anti-algae/extra-liquid-1-liter
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_72527de1-0d01-4abd-8431-9aae97568d3d,76013,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_d3eac387-7a31-4a6b-97fd-dc2e9bc2728b,Technical data,https://www.grepool.com/en/chemical/anti-algae/no-foaming-concentrated-1-liter
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_de02e916-0410-490f-aebc-d742dcbefe4a,76015,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_b4bce755-42e8-4430-af10-deaf731e33c9,Technical data,https://www.grepool.com/en/chemical/anti-algae/concentrated-1-liter
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_b33b2aaa-616d-4993-8c59-e61bf4c47ad5,76009,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_c143f247-2240-4554-bfd2-46db79049d6f,Technical data,https://www.grepool.com/en/chemical/anti-algae/liquid-1-liter
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_2e189880-918e-48f3-87b4-dc11a00c11e6,76008,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_148ebea3-a80d-4acc-a5bc-c95218133e98,Technical data,https://www.grepool.com/en/chemical/anti-algae/liquid-5-liters-1
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_a02fc6ca-555b-4371-ac43-49d5a8b6dda9,73014,Smart water analysis,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_ccd54f43-ca90-44e0-a0e9-0820c9627fd5,Instruction manual,https://www.grepool.com/en/smart-water-analysis/blue-connect-go/blue-connect-go
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_2fdf365a-3651-4046-9842-3c3a16e48e3b,40817,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_6256fac3-817c-4943-8811-4ae902988329,Technical data,https://www.grepool.com/en/water-measure/digital-testers/aquacheck-trutest-refill
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_584f8517-3c18-4da9-b210-7787311717e5,40069,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_197d493d-d4e0-4b64-a2ce-3170f9b06ca6,Technical data,https://www.grepool.com/en/water-measure/digital-testers/salt-level-in-water-analysis
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_80ddfea5-854f-4bcc-9edf-2949fea23441,90181,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_cf6d148c-60f9-4bb9-a0ff-8fe7099bbf2d,Technical data,https://www.grepool.com/en/water-measure/test-kits/refill-of-analysis-chlorine-bromine-ph
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_51801bbc-76e3-4e56-b9e6-6424999816b5,38813,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_93806759-7892-4fc4-b03f-b66b92442348,Technical data,https://www.grepool.com/en/water-measure/digital-testers/aquacheck-digital-test-strip-reader
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_749a6da3-2f59-40bf-86df-9bba8b122389,40068,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_71075205-e84f-4ddd-9aaa-28c147ef3fff,Technical data,https://www.grepool.com/en/water-measure/digital-testers/chlorine-ph-alkalinity-analysis
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_7d73b8ac-5240-46f0-a5bb-bfa9329a905c,90180,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_804140af-cdc5-4444-9192-5f958d48181e,Technical data,https://www.grepool.com/en/water-measure/test-kits/analysis-kit-chlorine-bromine-ph-oto-phenol
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_6616efff-c1b9-4d32-a8f5-5a1eb96aed1d,40067,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_c73eb046-2ce4-4b2d-8f57-f966aae82805,Technical data,https://www.grepool.com/en/water-measure/test-kits/refill-dpd4-tablets
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_67d63908-0459-487a-a1bb-b6a43d660f82,40063,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_6c1de9bc-dd17-44fb-9b78-e602c71a649f,Technical data,https://www.grepool.com/en/water-measure/test-kits/refill-dpd1-tablets
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_9536ba80-25d7-4e2d-a3c3-43d39b058ccc,40066,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_c749f732-5ea0-4979-85ea-5b1a24bfe896,Technical data,https://www.grepool.com/en/water-measure/test-kits/oxygen-bromine-ph-test-kit-dpd4-tablets
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_1060ef8c-5dee-48bd-bfb4-c061d216ff4d,40062,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_ce8cae22-e7a3-4ba1-ae99-26fc044929aa,Technical data,https://www.grepool.com/en/water-measure/test-kits/test-kit-chlorine-ph-dpd1-tablets
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_269efdea-be5d-4f50-85dc-98ad9b363a87,40061,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_c76b80e9-5c07-4419-bbc4-a345e60b856f,Technical data,https://www.grepool.com/en/water-measure/test-kits/refi-ll-oto-phenol
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_56562b51-ece6-4a90-89fd-c7bdc53dff5f,40060,Water measure,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_9a37d89e-380e-402b-86b5-544892acb2c2,Technical data,https://www.grepool.com/en/water-measure/test-kits/test-kit-chlorine-bromine-ph-oto-phenol
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_41adf4c2-e5fe-45de-aa8b-672c86339d7d,76027,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_b7e17679-2222-4eb7-851f-03204a561f4e,Technical data,https://www.grepool.com/en/chemical/bromine/multiactions-bromine-tablets-5kg
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_10224a56-a2c9-41d6-8968-89d542d14e67,76024,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_edcd5326-917b-4ce2-b739-b7fed4fc8f0d,Technical data,https://www.grepool.com/en/chemical/bromine/slow-bromine-tablets-5kg
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_34dfee5c-1952-4774-809f-e50ce6d2195d,76025,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_14fa4834-2edc-44f9-ae3e-211f75fc484e,Technical data,https://www.grepool.com/en/chemical/bromine/slow-bromine-tablets-1-kg
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_2bc5b084-a33e-4255-a90b-21e3b2d31544,UFG90,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_ea4dd573-adbc-4fbe-a873-b087167fedbf,Technical data,https://www.grepool.com/en/chemical/flocculant/floculant-gel-in-monodosis-90-gr
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_ad343213-deaa-4220-859c-f3cc3998e74e,76010,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_bdf6c04f-58c3-49b5-bf51-75ffc814b311,Technical data,https://www.grepool.com/en/chemical/flocculant/liquid-flocculant-5-l
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_38e5c8ad-2f0b-49e8-8f96-7953392dc489,76073,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_bb3cea20-3b26-4960-b432-9ec38878f667,Technical data,https://www.grepool.com/en/chemical/flocculant/liquid-flocculant-3-l
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_d722ffce-7af9-48fe-9a63-648fdf99c91a,76011,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_738fdf6d-58d5-44c3-b466-a3bb3531a232,Technical data,https://www.grepool.com/en/chemical/flocculant/liquid-flocculant-1-l
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_04b25737-dd73-454c-9c71-09ad297326aa,76044,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_9057e367-042e-45d0-9b4d-6be2852850c6,Technical data,https://www.grepool.com/en/chemical/flocculant/floculant-cartridges-125-gr
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_89613fd8-4695-4e30-8ec8-8998fcf400e8,76051,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_881d36df-2ca3-4d76-aafa-23d769d46839,Technical data,https://www.grepool.com/en/chemical/chemical-products-for-winter/winterising-liquid-5-liters
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_bc7d292b-d0b2-497c-ab23-8405eec4288c,76050,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_2549cfad-ad29-41e9-999f-f05b5572af90,Technical data,https://www.grepool.com/en/chemical/chemical-products-for-winter/winterising-liquid-1-liter
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_434f4081-86e4-45fd-ad93-8f1d7392bf3b,76021,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_8e4923af-de8f-4bef-9202-484519061c3e,Technical data,https://www.grepool.com/en/chemical/chlorine/chlorine-shock-granules-1-kg
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_d28b4ade-a2e2-4c99-89ae-60cf960a3e9b,76004,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_0c45b2b1-ca37-4c52-9318-85c4eb5ad34c,Technical data,https://www.grepool.com/en/chemical/chlorine/granulated-shock-chlorine-5kg
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_33d38c5a-b04f-496c-820c-6001e5a26492,76069,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_e0043949-8ad1-4f5d-9c68-a50b430b1f9e,Technical data,https://www.grepool.com/en/chemical/chlorine/chlorine-shock-granules-3-kg
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_dbbffb93-2d1c-4d4d-b767-8b7cc5b9a471,SCGPHP100,Salt electrolysis,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_45e68a60-33e6-480b-871f-2c91efd7b483,Instruction manual,https://www.grepool.com/en/salt-electrolysis/salt-chlorinator/electrolysis-and-ph-controller-for-pools-up-to-100-m3-premium
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_e2d59e31-eabe-4cb4-b942-a643328c3857,SCG100,Salt electrolysis,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_a7d1ede5-9412-4c1d-88db-95914ebc04c7,Instruction manual,https://www.grepool.com/en/salt-electrolysis/salt-chlorinator/electrolysis-for-pools-up-to-90-m3
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_d2c30eea-d425-407b-9414-e2a7a7188288,SCGPHP60,Salt electrolysis,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_e936f770-944a-409f-9fb1-ca63372b4397,Instruction manual,https://www.grepool.com/en/salt-electrolysis/salt-chlorinator/salt-chlorinator-and-ph-controller-for-pools-up-to-60-m3-premium
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_437dd82f-12be-49f8-bea8-8ddf4f1f8e21,EESB55,Salt electrolysis,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_03ed3e5e-115b-4fdb-b61d-c7a40cc044b4,Instruction manual,https://www.grepool.com/en/salt-electrolysis/salt-chlorinator/electrolysis-for-pools-up-to-55-m3
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_109f3bab-df35-45b4-985e-d3aa1486241b,SCG60,Salt electrolysis,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_993b807b-b484-4967-833d-2a79b2c3591d,Instruction manual,https://www.grepool.com/en/salt-electrolysis/salt-chlorinator/electrolysis-for-pools-up-to-60-m3
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_d42a44d6-23ba-450c-88c7-dce261908239,76085,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_d89fd40e-5405-4e4e-91e8-537b7fd3b789,Technical data,https://www.grepool.com/en/chemical/multiactions/multiaction-float-tablets
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_5b980b3a-0717-4f50-9039-f3c761fe0171,76034,Chemical,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_2a17d752-fa9e-4a86-9af7-4d2bdde08672,Technical data,https://www.grepool.com/en/chemical/multiactions/4-actions-granules-5-kg
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_575656d0-b081-4e1e-8579-93dfe1b23516,UVC25,Disinfection,en,Water treatment,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_13e98ab7-09c0-41e9-927b-2061277338f8,Instruction manual,https://www.grepool.com/en/disinfection/uv-disinfection-equipment/uv-disinfection-system-for-pools
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_4fdd560d-f81b-4bca-91bc-95e88553ba03,WR000189,Electric cleaners,en,Vacuum,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_e8f73103-bf8d-4d31-ab65-171778a572ef,Instruction manual,https://www.grepool.com/en/electric-cleaners/robots/electric-pool-cleaner-tornax-gt3220
