file_urls,type,model,product,product_parent,thumb,url,source,brand,product_lang
"https://www.genie-online.de/uploads/datasheet/10271_Datenblatt_GENIE 550TE, DE GO.pdf",Datenblatt EN,560 T,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10270.png,https://www.genie-online.de/product/12-digit-design-desktop-calculator-with-dual-power-solar-and-battery-and-jumbo-display/36?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/10270 GENIE 560 T DoC 10.2017.pdf,Konformitätserklärung,560 T,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10270.png,https://www.genie-online.de/product/12-digit-design-desktop-calculator-with-dual-power-solar-and-battery-and-jumbo-display/36?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220302_uni_Genie 222 Euro Desktop Calculator_V1.14_online.pdf,Manual,Sold out! GENIE 222,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10108.png,https://www.genie-online.de/product/12-digit-business-desk-calculator-with-dual-power-solar-and-battery/37?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10108_Data Sheet_GENIE 222, UK GO.pdf",Datenblatt DE,Sold out! GENIE 222,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10108.png,https://www.genie-online.de/product/12-digit-business-desk-calculator-with-dual-power-solar-and-battery/37?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/10108 GENIE 222 DoC 10.2017.pdf,Konformitätserklärung,Sold out! GENIE 222,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10108.png,https://www.genie-online.de/product/12-digit-business-desk-calculator-with-dual-power-solar-and-battery/37?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/10512 GENIE MD119 IM 2017.pdf,Manual,MD 188,Money detector,Office Supplies,https://www.genie-online.de/uploads/productimages_big/10510.png,https://www.genie-online.de/product/Money-detector/64?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10510_Datenblatt_GENIE MD 188, DE GO.pdf",Datenblatt DE,MD 188,Money detector,Office Supplies,https://www.genie-online.de/uploads/productimages_big/10510.png,https://www.genie-online.de/product/Money-detector/64?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10510_Data Sheet_GENIE MD 188, UK GO.pdf",Datenblatt EN,MD 188,Money detector,Office Supplies,https://www.genie-online.de/uploads/productimages_big/10510.png,https://www.genie-online.de/product/Money-detector/64?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220302_uni_840serie_V1.14_print.pdf,Manual,840 DB,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12642.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery-dark-blue/34?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12258 - 12642_Datenblatt_GENIE 840 Serie schwarz, DE GO.pdf",Datenblatt DE,840 DB,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12642.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery-dark-blue/34?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12258 - 12642_Datenblatt_GENIE 840 Serie black, UK GO.pdf",Datenblatt EN,840 DB,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12642.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery-dark-blue/34?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/12258 12642 GENIE 840 Serie DoC 11.2017.pdf,Konformitätserklärung,840 DB,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12642.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery-dark-blue/34?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/12540 GENIE 235 BCC Manual Vers 4.2017.pdf,Manual,235 BCC,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12540.png,https://www.genie-online.de/product/12-digit-desktop-calculator-with-dual-power-solar-and-battery-and-back-check-correct-function/38?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12540_Datenblatt_GENIE 235 BCC,DE GO.pdf",Datenblatt DE,235 BCC,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12540.png,https://www.genie-online.de/product/12-digit-desktop-calculator-with-dual-power-solar-and-battery-and-back-check-correct-function/38?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12540_Data Sheet_GENIE 235 BCC, UK GO.pdf",Datenblatt EN,235 BCC,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12540.png,https://www.genie-online.de/product/12-digit-desktop-calculator-with-dual-power-solar-and-battery-and-back-check-correct-function/38?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220224_uni_225_BD_V1.14_print.pdf,Manual,225 BD,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12634.png,https://www.genie-online.de/product/12-digit-desktop-calculator-with-dual-power-solar-and-battery/35?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12634_Datenblatt_GENIE 225 BD, DE GO.pdf",Datenblatt DE,225 BD,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12634.png,https://www.genie-online.de/product/12-digit-desktop-calculator-with-dual-power-solar-and-battery/35?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12634_Data Sheet_GENIE 225 BD, UK GO.pdf",Datenblatt EN,225 BD,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12634.png,https://www.genie-online.de/product/12-digit-desktop-calculator-with-dual-power-solar-and-battery/35?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12260 - 12266_Data Sheet_GENIE 840 Serie white, UK GO.pdf",Datenblatt EN,840,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12266.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery-green/32?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220304_uni_Genie 540 Pocket Calculator_V1.14_Online.pdf,Manual,540,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10272.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery/26?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10272_Datenblatt_GENIE 540, DE GO.pdf",Datenblatt DE,540,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10272.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery/26?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10272_Data Sheet_GENIE 540, UK GO.pdf",Datenblatt EN,540,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10272.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery/26?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/10272 GENIE 540 DoC 01.2018.pdf,Konformitätserklärung,540,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10272.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery/26?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220225_uni_GENIE_taschenrechner_550_TE_V1.14_Online.pdf,Manual,550 T,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10271.png,https://www.genie-online.de/product/10-digit-business-desktop-calculator-with-dual-power-solar-and-battery-and-jumbo-display/27?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10271_Data Sheet_GENIE 550TE, UK GO.pdf",Datenblatt EN,550 T,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10271.png,https://www.genie-online.de/product/10-digit-business-desktop-calculator-with-dual-power-solar-and-battery-and-jumbo-display/27?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/10271 GENIE 550TE DoC 10.2018.pdf,Konformitätserklärung,550 T,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10271.png,https://www.genie-online.de/product/10-digit-business-desktop-calculator-with-dual-power-solar-and-battery-and-jumbo-display/27?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/11834 GENIE 3623 EDS IM 2017.pdf,Manual,3623 EDS,Scales,Office Supplies,https://www.genie-online.de/uploads/productimages_big/11834.png,https://www.genie-online.de/product/Digital-letter-scales-from-1-g-to-5000-g/58?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11834_Datenblatt_GENIE 3623 EDS, DE GO.pdf",Datenblatt DE,3623 EDS,Scales,Office Supplies,https://www.genie-online.de/uploads/productimages_big/11834.png,https://www.genie-online.de/product/Digital-letter-scales-from-1-g-to-5000-g/58?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220228_uni_Genie 220 MD Desk Calculator_V1.14_online_1.pdf,Manual,220 MD,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12632.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery/25?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12632_Datenblatt_GENIE 220 MD, DE GO.pdf",Datenblatt DE,220 MD,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12632.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery/25?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12632_Data Sheet_GENIE 220 MD, UK GO.pdf",Datenblatt EN,220 MD,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12632.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery/25?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220225_uni_105ECO_V1.14_online.pdf,Manual,105 ECO,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11761.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-solar-power/19?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/11761 GENIE 105 ECO DoC 10.2017.pdf,Konformitätserklärung,105 ECO,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11761.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-solar-power/19?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220224_uni_305ECO_V1.14_online.pdf,Manual,305 ECO,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11763_1.png,https://www.genie-online.de/product/12-digit-pocket-calculator-with-solar-power/21?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11763_Datenblatt_GENIE 305ECO, DE GO.pdf",Datenblatt DE,305 ECO,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11763_1.png,https://www.genie-online.de/product/12-digit-pocket-calculator-with-solar-power/21?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11763_Data Sheet_GENIE 305ECO, UK GO.pdf",Datenblatt EN,305 ECO,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11763_1.png,https://www.genie-online.de/product/12-digit-pocket-calculator-with-solar-power/21?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/11763 GENIE 305 ECO DoC 10.2017.pdf,Konformitätserklärung,305 ECO,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11763_1.png,https://www.genie-online.de/product/12-digit-pocket-calculator-with-solar-power/21?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/11551 GENIE DD300 IM.pdf,Manual,DD300,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11551.png,https://www.genie-online.de/product/12-digit-desktop-calculator-with-dual-power-solar-and-battery/24?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11551_Datenblatt_GENIE DD 300, DE GO.pdf",Datenblatt DE,DD300,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11551.png,https://www.genie-online.de/product/12-digit-desktop-calculator-with-dual-power-solar-and-battery/24?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11551_Data Sheet_GENIE DD 300, UK GO.pdf",Datenblatt EN,DD300,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11551.png,https://www.genie-online.de/product/12-digit-desktop-calculator-with-dual-power-solar-and-battery/24?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20211105_uni_Genie 205 Eco Desktop Calculator_V1.11.1_Online.pdf,Manual,205 ECO,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11765.png,https://www.genie-online.de/product/10-digit-pocket-calculator-with-solar-power/20?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11765_Datenblatt_GENIE 205ECO,DE GO.pdf",Datenblatt DE,205 ECO,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11765.png,https://www.genie-online.de/product/10-digit-pocket-calculator-with-solar-power/20?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11765_Data Sheet_GENIE 205ECO, UK GO.pdf",Datenblatt EN,205 ECO,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11765.png,https://www.genie-online.de/product/10-digit-pocket-calculator-with-solar-power/20?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/11765 GENIE 205 ECO DoC 10.2017.pdf,Konformitätserklärung,205 ECO,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11765.png,https://www.genie-online.de/product/10-digit-pocket-calculator-with-solar-power/20?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20211105_uni_Genie 205 MD Desktop Calculator_V1.11.1_Online.pdf,Manual,205 MD,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12030.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery-jumbo-display-compact-design-black/17?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12030_Datenblatt_GENIE 205MD, DE GO.pdf",Datenblatt DE,205 MD,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12030.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery-jumbo-display-compact-design-black/17?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12030_Data Sheet_GENIE 205MD, UK GO.pdf",Datenblatt EN,205 MD,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12030.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery-jumbo-display-compact-design-black/17?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/12030 GENIE 205 MD DoC 10.2017.pdf,Konformitätserklärung,205 MD,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12030.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery-jumbo-display-compact-design-black/17?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12188_Datenblatt_GENIE 332T, DE GO.pdf",Datenblatt DE,332 T,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12188.png,https://www.genie-online.de/product/12-digit-business-calculator-with-dual-power-solar-and-battery-and-protective-case/9?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12188_Data Sheet_GENIE 332T, UK GO.pdf",Datenblatt EN,332 T,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12188.png,https://www.genie-online.de/product/12-digit-business-calculator-with-dual-power-solar-and-battery-and-protective-case/9?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20211108_uni_Genie 50 DC Desktop Calculator_V1.11.1_Online.pdf,Manual,50 DC,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10932.png,https://www.genie-online.de/product/8-digit-desktop-calculator-with-dual-power-solar-and-battery/23?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10932_Datenblatt GENIE 50 DC, DE GO.pdf",Datenblatt DE,50 DC,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10932.png,https://www.genie-online.de/product/8-digit-desktop-calculator-with-dual-power-solar-and-battery/23?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10932_Data Sheet_GENIE 50 DC, UK GO.pdf",Datenblatt EN,50 DC,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10932.png,https://www.genie-online.de/product/8-digit-desktop-calculator-with-dual-power-solar-and-battery/23?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/10932 GENIE 50 DC DoC 10.2017.pdf,Konformitätserklärung,50 DC,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10932.png,https://www.genie-online.de/product/8-digit-desktop-calculator-with-dual-power-solar-and-battery/23?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20211102_uni_Genie 325 Calculator for Planer_V1.11.1_Online.pdf,Manual,325,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10250.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-dual-power-solar-and-battery/22?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10250_Datenblatt_GENIE 325, DE GO.pdf",Datenblatt DE,325,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10250.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-dual-power-solar-and-battery/22?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10250_Data Sheet_GENIE 325, UK GO.pdf",Datenblatt EN,325,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10250.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-dual-power-solar-and-battery/22?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/10250 GENIE 325 DoC 05.2018.pdf,Konformitätserklärung,325,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10250.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-dual-power-solar-and-battery/22?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20211104_uni_Genie 330 Desktop Calculator_V1.11.1_Online.pdf,Manual,330,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11710.png,https://www.genie-online.de/product/10-digit-flat-pocket-calculator-with-dual-power-solar-and-battery-and-protective-case/8?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11710_Datenblatt_GENIE 330, DE GO.pdf",Datenblatt DE,330,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11710.png,https://www.genie-online.de/product/10-digit-flat-pocket-calculator-with-dual-power-solar-and-battery-and-protective-case/8?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11710_Data Sheet_GENIE 330, UK GO.pdf",Datenblatt EN,330,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11710.png,https://www.genie-online.de/product/10-digit-flat-pocket-calculator-with-dual-power-solar-and-battery-and-protective-case/8?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/11710 GENIE 330 DoC 01.2018.pdf,Konformitätserklärung,330,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11710.png,https://www.genie-online.de/product/10-digit-flat-pocket-calculator-with-dual-power-solar-and-battery-and-protective-case/8?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220309_uni_Genie 520 Pocket Calculator_V1.14_Online.pdf,Manual,520,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10273.png,https://www.genie-online.de/product/10-digit-pocket-calculator-with-dual-power-solar-and-battery-and-cover/7?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10273_Datenblatt_GENIE 520, DE GO.pdf",Datenblatt DE,520,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10273.png,https://www.genie-online.de/product/10-digit-pocket-calculator-with-dual-power-solar-and-battery-and-cover/7?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10273_Data Sheet_GENIE 520, UK GO.pdf",Datenblatt EN,520,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10273.png,https://www.genie-online.de/product/10-digit-pocket-calculator-with-dual-power-solar-and-battery-and-cover/7?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/10273 GENIE 520 DoC 10.2017.pdf,Konformitätserklärung,520,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10273.png,https://www.genie-online.de/product/10-digit-pocket-calculator-with-dual-power-solar-and-battery-and-cover/7?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220228_uni_Genie 215 Pocket Calculator_V1.14_online.pdf,Manual,215 P,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12630.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-dual-power-solar-and-battery/2?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12630_Datenblatt_GENIE 215P, DE GO.pdf",Datenblatt DE,215 P,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12630.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-dual-power-solar-and-battery/2?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12630_Data Sheet_GENIE 215P, UK GO.pdf",Datenblatt EN,215 P,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12630.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-dual-power-solar-and-battery/2?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220302_uni_Genie 982 AM Desktop Calculator_V1.14_online.pdf,Manual,982 AM,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10227.png,https://www.genie-online.de/product/8-digit-pocket-calculator-eyelet-battery-power-robust-design-grey/1?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10227_Datenblatt_GENIE 982 AM, DE GO.pdf",Datenblatt DE,982 AM,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10227.png,https://www.genie-online.de/product/8-digit-pocket-calculator-eyelet-battery-power-robust-design-grey/1?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10227_Data Sheet_GENIE 982 AM, UK GO.pdf",Datenblatt EN,982 AM,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10227.png,https://www.genie-online.de/product/8-digit-pocket-calculator-eyelet-battery-power-robust-design-grey/1?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/10227 GENIE 982 AM DoC 10.2017.pdf,Konformitätserklärung,982 AM,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10227.png,https://www.genie-online.de/product/8-digit-pocket-calculator-eyelet-battery-power-robust-design-grey/1?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220302_uni_Genie 510 Pocket Calculator_V1.14_Online.pdf,Manual,510,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10274.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-dual-power-solar-and-battery/6?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10274_Datenblatt_GENIE 510, DE GO.pdf",Datenblatt DE,510,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10274.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-dual-power-solar-and-battery/6?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10274_Data Sheet_GENIE 510, UK GO.pdf",Datenblatt EN,510,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10274.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-dual-power-solar-and-battery/6?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/10274 GENIE 510 DoC 01.2018.pdf,Konformitätserklärung,510,Pocket Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10274.png,https://www.genie-online.de/product/8-digit-pocket-calculator-with-dual-power-solar-and-battery/6?_escaped_fragment_=support,genie-online.de,Genie,de
